company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
CloudInfo,2018-01-01,https://cloudinfoinc.com ,"Wilmington, Delaware, United States","Information Technology, Internet Services, Software","Cloud Data Services, DevOps, Information Technology, Web Development",864978.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2018,48997,False,False
Wiip,2018-01-01,https://www.wiip.com/,"Los Angeles, California, United States","Media and Entertainment, Music and Audio, Video","Film, Film Production, Music",297784.0,Wiip is giving artists the freedom to create the extraordinary.,1-10,2.0,M&A,2022-07-25,,Secondary Market,,,1-10,Private,,,0.0,3.0,,2,2018,28611,False,False
GrowthClub,2018-01-01,https://www.growthclub.org,"Lewes, Delaware, United States","Advertising, Sales and Marketing","Advertising, Brand Marketing, Content Marketing, Marketing, Social Media Marketing",1079738.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,53435,False,False
InnoServ Solutions,2021-01-01,https://www.innoserv.com,"Wyoming, Michigan, United States","Manufacturing, Other, Real Estate","Commercial, Industrial, Janitorial Service",524486.0,"InnoServ Solutions offers cleaning and installation services for beverage equipment. They provide service for warewashing, housekeeping, and laundry equipment. They also offer 24/7 service for all of their beverage, laundry, and chemical dispensing equipment.",101-250,,,,,,,,101-250,Private,,,,,,6,2021,38840,False,False
ArcoInfo,2018-01-01,https://arcoinfo.com,"Wesley Chapel, Florida, United States","Consumer Electronics, Hardware, Other, Software","Computer, Service Industry, Software",1071638.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,53228,False,False
The 401(k) Plan Company,2020-05-01,https://form.typeform.com/to/JfXAeemc?typeform-source=www.linkedin.com,"Las Vegas, Nevada, United States","Administrative Services, Health Care, Professional Services","Consulting, Employee Benefits",1445681.0,"The 401(k) Plan Company focuses on the celebration of a person’s lifestyle, as well as their retirement. The 401(k) Plan Company serves organizations across the nation, connecting industry professionals and employers to their ultimate end user investors. It was created in response to the rising need for personalization in the 401(k) Plan market and to address disengagement due to automatic enrollment and 401(k) Plan QDIAs. Bringing decades of experience and numerous industry partners together to this unique platform, The 401(k) Plan Company is paving the way for the future of workplace plans by challenging Americans to #LiveBold and build bold new memories today.",1-10,,,,,,,1.0,1-10,Private,,,0.0,0.0,,6,2020,62141,False,False
HempTracker,2019-06-01,http://www.hempbatchtracker.com/,"Omaha, Nebraska, United States","Agriculture and Farming, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Food and Beverage, Health Care, Information Technology, Manufacturing, Software","Agriculture, Big Data, Cannabis, Database, Information Technology, Manufacturing, Predictive Analytics, Software",375156.0,"Hemp has come a long way. It has come out of the shadow of Cannabis to become one of this and next year's hottest industries. While industry has plowed ahead making progress on how to plant, harvest, and process hemp into hundreds of products, what has not progressed is regulation. We believe, and so does everyone else, quite frankly, that when regulations finally show up, many bad habits are going to have been created inside of the industry. What we set out to do was provide good habits. A way to track seed certifications, THC tests, transporations chains of custodies, and proof of origins for the entire industry. This way, when regulations do show up, the right habits are already being practiced, and no lag time for compliance is needed. HempTracker helps track all the necessary documentation to make you legal, and to make your product's origin trackable (example: Nebraska certidfied hemp). It has multiple different log-ins including one for: farmers, processesers/manufacturers, labs, law enforcement, retailers, and buyers.",1-10,1.0,Seed,2019-10-15,,Pre-Seed,,3.0,1-10,Private,,,,,,2,2019,32703,False,False
Vegas IV,2022-01-01,https://www.vegasiv.com/,"Las Vegas, Nevada, United States","Consumer Goods, Food and Beverage, Health Care, Sports","Beauty, Fitness, Nutrition, Personal Health, Therapeutics, Wellness",2443630.0,"Vegas IV keeps people healthy and hydrated in order to enjoy Vegas at its fullest. Whether a tourist or a local, our team has made it easier than ever to recover and perform day or night. Our company was built and backed by locals who intimately understand the needs of those looking to make the most out of their Vegas experience.",11-50,,,,,,,,11-50,Private,,,,,,6,2022,80625,False,False
INDERGEAR,2020-01-01,https://indergear.com,"San Diego, California, United States","Consumer Goods, Manufacturing, Travel and Tourism","Adventure Travel, Consumer Goods, Manufacturing",1359620.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,59054,False,False
MERGED RE,2018-04-01,https://www.mergedsoftware.com,"Orlando, Florida, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Information Technology, Mobile, Other, Payments, Privacy and Security, Real Estate, Software","Blockchain, FinTech, Identity Management, Marketplace, Mobile Payments, Property Management, Real Estate",105137.0,"MERGED aims to simplify the real estate supply chain, by creating a multi-sided platform ecosystem of simple to use software and services that provide greater efficiency, trust, and transparency while improving the consumer experience and reducing risk for all stakeholders. MERGED is a secure marketplace of sorts where by the various trades and professionals can cross the traditional siloed approach and communicate effectively, collaborate on tasks, adhere to best practices and drive efficiency across the process - saving time, money, and relationships. Further, the MERGED credentialing system will validate participants and should create a more competitive pricing scenario, and easier means of verification and payments",11-50,2.0,Early Stage Venture,2019-07-15,,Series A,400000.0,1.0,11-50,Private,,,,,,1,2018,13858,False,False
Innovian,2018-01-01,https://innovian.net/,"College Station, Texas, United States","Data and Analytics, Sales and Marketing, Software","Analytics, Digital Marketing, Software",137724.0,"Innovian provides digital marketing consulting services to help customers uncover deeper insights. The company was founded in 2018 and based in College Station, Texas.",1-10,1.0,Seed,2019-12-16,280000.0,Seed,280000.0,1.0,1-10,Private,,,,,,0,2018,17236,False,False
Tradefluence (Trade Signal Inc),2021-01-01,https://www.tradesignalai.com/,"Houston, Texas, United States","Financial Services, Internet Services, Media and Entertainment, Software","FinTech, Internet, Social Media, Software",503441.0,,1-10,1.0,Seed,2021-07-27,,Pre-Seed,,3.0,1-10,Private,,,0.0,4.0,,2,2021,38035,False,False
Vinohead,2019-01-01,https://www.vinohead.co,"Los Angeles, California, United States","Content and Publishing, Food and Beverage, Media and Entertainment","Content, Digital Media, Publishing, Wine And Spirits",122623.0,"Vinohead their platform offers reviews, recommendations, guides, meetups, and live events to wine enthusiasts.",1-10,1.0,Seed,2021-02-16,150000.0,Pre-Seed,150000.0,1.0,1-10,Private,,,0.0,1.0,,0,2019,15742,False,False
On Our Sleeves,2018-01-01,https://www.onoursleeves.org,"Columbus, Ohio, United States","Community and Lifestyle, Health Care, Other, Social Impact","Children, Health Care, Non Profit",1444902.0,"On Our Sleeves offers treatment for behavioral health conditions, develops targeted prevention efforts, and expands clinical access. They give children a voice and break stigmas surrounding children's mental health.",251-500,,,,,,,,251-500,Private,,,,,,6,2018,62163,False,False
NiX Software,2018-01-01,https://www.nix.software/,"Atlanta, Georgia, United States","Privacy and Security, Software","Privacy, Software",420782.0,NiX is a compliance as a service company offering businesses an easy way to achieve data compliance in an increasing regulatory environment.,1-10,1.0,Seed,2018-09-08,,Seed,,,1-10,Private,,,,,,2,2018,34774,False,False
Houdini Interactive,2018-01-01,https://www.houdini.studio,"Spokane, Washington, United States","Design, Information Technology, Software","Information Technology, Web Design, Web Development",969290.0,Houdini Interactive is a creative digital agency. They build custom software and websites specific to organization.,1-10,,,,,,,,1-10,Private,,,0.0,1.0,,6,2018,51592,False,False
Colorado Biofactory,2020-01-01,https://www.coloradobiofactory.com,"Monument, Colorado, United States","Biotechnology, Professional Services, Science and Engineering","Biotechnology, Environmental Consulting",146835.0,".Colorado Biofactory creates regenerative biological solutions for grass and agriculture. The company uses circular biomanufacturing techniques to convert plant-based waste into cost-effective biological goods, allowing agricultural industries to minimize their reliance on ecologically deteriorating products and enhance global health.",1-10,1.0,,2023-05-18,200000.0,Grant,200000.0,,1-10,Private,,,,,,1,2020,18023,False,False
Burian & Associates,2020-01-01,https://burianassociates.com,"Grand Forks, North Dakota, United States","Financial Services, Professional Services, Science and Engineering","Asset Management, Civil Engineering, Consulting",1212831.0,"Burian & Associates is a civil engineering and consulting firm that provides professional services to public and private clients. They provide engineering and design, asset management, community master planning, financial consulting, program management, economic development, public and government relations, and utility support services.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,55985,False,False
Alympos,2020-11-01,https://alympos.com,"San Antonio, Texas, United States","Financial Services, Health Care, Sports","FinTech, Fitness, Wellness",539549.0,"Alympos, inspired by the home of Greek gods. Is where athletes, fitness enthusiasts, and health-conscious individuals unite to unlock premium rewards and optimize their fitness journeys. The ultimate card for maximizing rewards and points on health and fitness spending.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,39371,False,False
LEA Professional,2019-01-01,https://leaprofessional.com,"South Bend, Indiana, United States","Consumer Electronics, Hardware",Electronics,451343.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,36047,False,False
QUEL Imaging,2019-01-01,https://www.quelimaging.com/,"Hartford, Connecticut, United States","Biotechnology, Health Care, Manufacturing, Science and Engineering","Biopharma, Biotechnology, Industrial, Industrial Engineering, Industrial Manufacturing, Manufacturing",917442.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2019,50303,False,False
