company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Classical Preparatory School,2021-01-01,https://classicalprep.org/,"Spring Hill, Florida, United States","Education, Professional Services","Consulting, Education",1355401.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2021,59157,False,False
Twin Waves Wellness Center,2020-09-04,https://twinwaveswellness.com/,"Solana Beach, California, United States","Health Care, Sports","Fitness, Health Care",2790678.0,"Our wellness center practices network spinal, also known as NSA, which is a holistic approach to healing your mind, body, and soul. There are two licensed chiropractors at this office in San Diego County, CA. We create a safe space for all to heal.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,86173,False,False
Libertas Companies,2019-01-01,https://libertascompanies.com/,"Portland, Oregon, United States","Financial Services, Real Estate","Commercial Real Estate, Financial Services, Real Estate, Real Estate Investment",1054577.0,Libertas Companies is a real estate investment and operating firm that targets investment in underperforming assets in premium locations and restore them to prominence within their sub-markets. It focuses on value-added office properties in Northern California and Pacific Northwest.,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2019,52817,False,False
Fastvan,2018-01-01,http://www.fastvan.com,"Los Angeles, California, United States","Commerce and Shopping, Other, Software, Transportation","Collaborative Consumption, Freight Service, Logistics, Retail, Shipping, Software, Supply Chain Management",60138.0,"Fastvan helps companies manage every stage of their logistics process from ordering to delivery encompassing all modes of transportation and connecting all the parties through a single cloud-based platform combining real time communication, global visibility and advanced data analytics.  Companies can rapidly enable innovative delivery and fulfilment models and access large network of carriers through Fastvan to maximise the customer experience, optimize logistics operations and reduce carbon emission",11-50,4.0,Seed,2018-12-01,200000.0,Pre-Seed,350000.0,1.0,11-50,Private,,,,,,0,2018,8169,False,False
Fensive,2020-07-01,https://fensive.io,"San Francisco, California, United States","Information Technology, Privacy and Security",Cyber Security,2254178.0,Fully remote team redefining the modern security testing,1-10,,,,,,,,1-10,Private,,,,,,6,2020,77370,False,False
Lippman Jungers Bala,2018-01-01,https://ljbpartners.com,"Milwaukee, Wisconsin, United States","Administrative Services, Professional Services","Consulting, Human Resources, Legal, Recruiting",442012.0,"Lippman Jungers Bala offers legal recruitment and placement services including finding and placing candidates. Furthermore, they offer placement candidate advice to private equity-backed clients in the health care sector about fraud and abuse, revenue cycle management, and labor and employment issues.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,35666,False,False
Backdrop,2018-01-01,https://www.backdrophome.com,"New York, New York, United States",Science and Engineering,Chemical,174351.0,"Backdrop is an online paint store. They offer color sampling and painting supplies. The company offers interior and exterior paints in curated color palettes, wallcoverings, and other coloring essentials. Their paints are low-VOC, green wise certified, and low-odor.",1-10,1.0,M&A,2019-04-01,,Seed,,4.0,1-10,Private,,,0.0,8.0,,2,2018,20214,False,False
ConnectUs,2022-06-13,http://www.joinconnectus.com,"Miami, Florida, United States","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Enterprise Software, Human Resources, Software",109186.0,"ConnectUs provides people technology, employee relationship management, performance management, learning and development, and human resources services. They also offer meeting scheduling assistant and suggested conversation starters.",1-10,1.0,Seed,2022-02-08,200000.0,Pre-Seed,200000.0,1.0,1-10,Private,,,,,,0,2022,14311,False,False
Local Exhibits,2019-01-01,https://localexhibits.com,"Orlando, Florida, United States","Administrative Services, Design, Events, Media and Entertainment, Other","Event Management, Graphic Design, Project Management, Trade Shows",938855.0,"Local Exhibits offers graphic design, production, exhibit design, fabrication, rental exhibits, critical registration, 3d design, 2d design, installation, onsite services, asset management, and project management services.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,50832,False,False
Search Advisors,2024-01-22,https://searchadvisors.net,"Hartford, Connecticut, United States",Information Technology,Reputation,351246.0,"Search Advisors specializes in advanced online crisis management and reputation protection in the face of digital scrutiny from entities like the FTC, SEC, and various regulatory bodies. Understanding the significant risks these issues pose to both corporate and personal reputations, we leverage precise crisis management tactics to ensure our clients' reputations remain unblemished, allowing their businesses to thrive even amidst adversity. Dissatisfied with the industry's clutter of unmet promises by major reputation management firms, we offer clear, targeted strategies for support and remediation. Our approach goes beyond temporary fixes; we aim for lasting solutions that remove negative regulatory remarks and transform our clients' digital narratives. We collaborate closely with our clients to not just avert crises but to fundamentally reshape their company's story, turning challenges into past memories and redefining their digital presence from unnoticed to exemplary. Our mission is to guide businesses through the journey towards an impeccable online reputation, highlighting our commitment to excellence and enduring results.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2024,31546,False,False
Charter Research,2018-01-01,https://www.charterresearch.com,"Lady Lake, Florida, United States",Health Care,"Clinical Trials, Health Care, Medical",362265.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2018,32094,False,False
Cyber Bytes Foundation,2018-01-01,https://cyberbytesfoundation.org/,"Stafford, Virginia, United States","Community and Lifestyle, Education, Financial Services, Government and Military, Information Technology, Payments, Privacy and Security, Professional Services","Communities, Cyber Security, Education, Fraud Detection, Government, Information Services, Innovation Management, Network Security, Security, Training",1174819.0,"Cyber Bytes Foundation exists to establish and sustain a unique Cyber Ecosystem to accelerate the development of a strong Cyber workforce and support community outreach programs creating synergy through Education, Research, and Innovation.The Cyber Bytes Foundation and its new Cyber Security Center of Excellence offers an interdisciplinary environment in which government (federal & local, defense, intelligence, and law enforcement), academia, and corporate entities (finance, manufacturing, infrastructure, and commerce) collaborate to identify, solve and transfer to the workforce essential innovation and training that improves the capacity of the entire cyber ecosystem to protect and respond to current and emerging cyber threats.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,55513,False,False
OffMyYard,2020-03-01,https://offmyyard.com,"Menlo Park, California, United States","Commerce and Shopping, Information Technology, Internet Services","E-Commerce, Information Technology, Internet, Marketplace",974298.0,"OffMyYard provides an online/mobile C2C marketplace app with virtual inspection for people to buy and sell electronics, furniture, and cars.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2020,51718,False,False
TJW Industrial,2019-01-01,https://www.tjwindustrial.com,"Fort Wayne, Indiana, United States","Manufacturing, Science and Engineering","Industrial, Industrial Engineering, Manufacturing, Mechanical Engineering",809993.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,47528,False,False
DeskDay,2022-01-01,https://deskday.ai/,"Middletown, Delaware, United States","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Events, Financial Services, Information Technology, Media and Entertainment, Other, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Asset Management, Document Management, Information Technology, Marketing Automation, Professional Services, Project Management, Ticketing",272986.0,"Introducing the world's first chat-based PSA, we're setting the gold standard for next-gen MSP IT support tools. Our mission of an AI-driven unified ecosystem is meticulously crafted to serve MSPs, cherish their customers, and empower every end-user. It's more than just support; it's a seamless, unified experience where every interaction matters.",11-50,,,,,,,1.0,11-50,Private,,,0.0,0.0,,6,2022,27212,False,False
Arcuity,2019-01-01,https://www.arcuityai.com/,"Escondido, California, United States","Information Technology, Professional Services","Consulting, Information Services, Legal",291328.0,"Arcuity is a document retrieval and review system powered by artificial intelligence that offers seamless, verified record retrieval and full-case document conceptual search while reducing duplicate records and costs.",1-10,1.0,Seed,2020-10-26,,Seed,,1.0,1-10,Private,,,1.0,0.0,,2,2019,28249,False,False
SPARK Learning Lab,2019-01-01,https://indianaspark.com/,"Indianapolis, Indiana, United States","Education, Media and Entertainment, Professional Services","Advice, Consulting, Training",631242.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,42433,False,False
revVana,2019-01-01,https://revvana.com/,"Orange, California, United States","Information Technology, Software","Information Technology, SaaS, Software",230370.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2019,24441,False,False
GrepMed,2018-05-01,https://www.grepmed.com,"Sacramento, California, United States","Education, Health Care","Education, Emergency Medicine, Health Care, Medical",778592.0,"GrepMed is an image-based medical reference platform that leverages images to provide cognitive offloading to busy clinicians as an alternative to traditional text-based resources.  We make it easy for clinicians to quickly access algorithms, checklists, decision aids, guidelines, clinical images and much more. GrepMed is democratizing the medical reference space by providing medical educators with an evergreen platform to share high yield reference infographics- helping physicians and other healthcare providers quickly find the information they need to make better decisions at the bedside. GrepMed has the largest searchable online library of clinical Algorithms, Point of Care Ultrasound (POCUS) clips and Physical Exam Video Clips online. Clinicians can use our examples to bring back the art of bedside physical diagnosis with learners.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,46679,False,False
