company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Amivero,2018-01-01,https://amivero.com,"Reston, Virginia, United States","Data and Analytics, Information Technology, Privacy and Security","Analytics, Cyber Security, Information Technology",299349.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2018,28710,False,False
Noteworthy,2019-01-01,https://onnoteworthy.com,"Chicago, Illinois, United States","Apps, Media and Entertainment, Music and Audio, Software","Apps, Music, Podcast",1942020.0,,11-50,,,,,,,,11-50,Private,,,0.0,1.0,,6,2019,71248,False,False
Clinical Skin,2020-01-01,https://clinicalskin.com,"Hackensack, New Jersey, United States","Commerce and Shopping, Consumer Goods, Manufacturing","Beauty, Cosmetics, E-Commerce, Manufacturing",203730.0,Clinical Skin specializes in skincare collections designed to improve skin health and appearance through clinical skincare solutions.,51-100,,,,,,,,51-100,Private,,,,,,6,2020,22403,False,False
Cyber Risk Analysis Group,2019-01-01,https://crag443.com,"Taylors, South Carolina, United States","Information Technology, Privacy and Security","Cyber Security, Information Technology, IT Management",782543.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,46793,False,False
Gorgie,2023-01-01,https://getgorgie.com/,"Boca Raton, Florida, United States",Food and Beverage,Food and Beverage,46898.0,Gorgie operates as an energy-drink startup.,51-100,1.0,Seed,2023-06-13,6500000.0,Pre-Seed,6500000.0,,51-100,Private,,,,,,0,2023,6144,False,False
Glydr,2023-05-30,https://www.glydr.gg,"Plano, Texas, United States","Consumer Electronics, Design, Gaming, Hardware, Science and Engineering, Software, Sports","Consumer Electronics, eSports, Human Computer Interaction, Video Games, Virtual Reality",15866.0,"Glydr is creating game-changing controllers for gaming and virtual reality. Our flagship product utilizes the innate speed and agility of human feet for gaming and VR in a completely new way.  Glydr is a next-generation dual analog foot-operated video game controller designed to radically change how gamers move around and interact with their environment in video games and VR. Glydr is as intuitive as driving a car, taking advantage of our ability to automatically delegate movement control to our feet, freeing the hands to focus on tactical actions. Glydr works out of the box with most PC video games and enables you to move around in your game, switch weapons, jump or peek around corners. Glydr is fully customizable and allows players to modify and save profiles to suit their actions in a particular game or even the style of play within a game. Glydr is easy to learn and novice and experienced gamers alike are up and running in minutes. Glydr also provides relief for players experiencing strain on fingers, hands and wrists from long gaming sessions or repetitive actions encountered in many commercial software applications.",1-10,3.0,Seed,2024-01-30,76686.0,Product Crowdfunding,251686.0,3.0,1-10,Private,,,2.0,0,Computing; Calculating,0,2023,572,False,False
Kim and Kim,2018-01-01,https://www.kimnkimcpa.com/main.htm,"Bellevue, Washington, United States","Financial Services, Professional Services","Accounting, Consulting, Financial Services",853318.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,48687,False,False
Ethyl Ambrosia,2018-01-01,https://ethylambrosia.com/,"Austin, Texas, United States",Food and Beverage,"Distillery, Wine And Spirits",157553.0,Ethyl Ambrosia is an edible alcohol technology company.,1-10,1.0,Seed,2020-05-28,450000.0,Seed,450000.0,1.0,1-10,Private,,,0.0,1.0,Conveying; Packing; Storing; Handling Thin Or Filamentary Material,0,2018,18887,False,False
SafeSavings,2020-11-01,https://safesavings.com/,"Mount Laurel, New Jersey, United States",Commerce and Shopping,E-Commerce,1349479.0,"SafeSavings specializes in buying and selling new, closeout, overstock, liquidated, shelf-pull and discontinued inventory. We carry a large selection of inventory offered in a variety of product conditions and lot sizes. Our customers include many large and mid-sized discount retailers, grocery and convenience stores, national catalog organizations and more.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2020,59277,False,False
Indigo Trigger,2018-01-01,https://www.indigotrigger.com,"Portsmouth, New Hampshire, United States","Professional Services, Software","Consulting, Management Consulting, Outsourcing, Software",1231538.0,"Indigo Trigger LLC is an internet-based company that offers a range of services. The company specializes in project management, helping clients to efficiently run their programs and move forward with their business objectives. Additionally, Indigo Trigger LLC provides merger and acquisition planning services, assisting businesses in navigating the complexities of these processes. The company also offers software evaluation services, helping businesses to choose the right software solutions for their needs.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,56996,False,False
Infrablok,2022-01-01,https://infrablok.ai/,"Fremont, California, United States","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Web3",66536.0,"Infrablok is an SF Bay Area-based SaaS startup. AI Guard, Infrablok's suite of security software and tools, has been purpose built to protect and secure AI models and its training data throughout its entire lifecycle, from model training and development to model deployment and monitoring.",101-250,1.0,Seed,2022-08-01,1000000.0,Pre-Seed,1000000.0,,101-250,Private,,,0.0,0.0,,0,2022,9051,False,False
Standard Dental Labs,2020-01-01,https://standarddentallabs.com,"Orlando, Florida, United States","Health Care, Manufacturing","Dental, Manufacturing, Medical",977334.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2020,51793,False,False
Scotchtown Technology,2019-01-01,https://scotchtowntechnology.com,"Middletown, Ohio, United States","Hardware, Information Technology, Internet Services, Privacy and Security","Cloud Data Services, Information Technology, Security, Telecommunications",1760898.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,68353,False,False
Pivot AM Service,2018-01-01,https://pivotam.com,"Pella, Iowa, United States","Manufacturing, Professional Services","3D Printing, Consulting, Machinery Manufacturing",1818564.0,"Pivot AM Service performs preventative maintenance and repairs on production stereolithography, fused deposition modeling, 3D printing equipment, and RP equipment. They provide 3D printer repair services, including appraisals of rapid prototype machines, additive manufacturing equipment moves, and custom material programming.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,68826,False,False
Yuhmmy Teas,2022-01-01,https://YuhmmyTeas.com,"Santa Monica, California, United States","Apps, Food and Beverage, Mobile, Natural Resources, Other, Software","Apps, Enterprise Software, Food and Beverage, Mobile, Mobile Apps, Subscription Service, Tea, Water",1518766.0,"Yuhmmy teas is a water as a service suite of products, services, platforms & technologies apart of the Yuhmmy brand.",1-10,,,,,,,,1-10,Private,,,,,,6,2022,62275,False,False
Eliasan Consulting,2018-01-01,https://eliasan.com,"Seattle, Washington, United States","Administrative Services, Education, Other, Professional Services","Business Development, Consulting, Education, Project Management",764570.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,46279,False,False
Beep Electric,2020-01-01,http://www.beepelectric.com,"Tampa, Florida, United States","Information Technology, Internet Services, Professional Services, Transportation","Consulting, Electric Vehicle, Information Technology, Internet of Things",171930.0,"Beep Electric™ is a cutting-edge electric vehicle(EV) startup that focuses on offering sustainable and efficient transportation solutions to individuals and businesses. With a mission to reduce carbon emissions and promote a greener future, Beep Electric provides a range of innovative services that make it easy for people to switch to electric vehicles. The company offers electric vehicle charging and maintenance services, electric car rental services, and consulting services for those looking to transition to electric vehicles. With a focus on customer satisfaction and the latest technology, Beep Electric is the go-to company for anyone looking to make a positive impact on the environment while enjoying the benefits of electric vehicles. Whether you're a daily commuter, business owner, or just looking to reduce your carbon footprint, Beep Electric has everything you need to make the switch to a greener future.",1-10,2.0,Seed,2020-11-01,16500.0,Seed,32483.0,1.0,1-10,Private,,,,,,0,2020,20016,False,False
Boil Seafood House,2018-04-12,https://www.boilseafoodhouse.com/,"New Orleans, Louisiana, United States","Food and Beverage, Transportation","Catering, Food and Beverage, Food Delivery, Restaurants",2000093.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,71845,False,False
BlockBeam,2021-01-01,https://www.blockbeam.io,"Boston, Massachusetts, United States",Education,Education,374696.0,BlockBeam aims to deliver the best learning and career-building experience for developers.,1-10,,M&A,,,,,,1-10,Private,,,,,,5,2021,32681,False,False
Ecsell Sports,2019-01-01,https://ecsellsports.com,"Lincoln, Nebraska, United States","Education, Sports","Outdoors, Sports, Training",130776.0,,11-50,1.0,Seed,2023-11-16,500000.0,Seed,500000.0,,11-50,Private,,,,,,0,2019,16579,False,False
24-7 Health Connect,2020-01-01,https://247healthconnect.live,"Yuba City, California, United States","Apps, Health Care, Mobile, Software","Health Care, mHealth, Mobile Apps, Wellness",923632.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,50455,False,False
Content at Scale,2021-01-01,https://contentatscale.ai,"Glendale, Arizona, United States","Internet Services, Media and Entertainment, Sales and Marketing","Content, Content Marketing, SEO",226680.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,24163,False,False
House of Cats,2018-01-01,https://houseofcats.com,"Carmel Valley, California, United States","Apps, Hardware, Mobile, Software","Apps, Augmented Reality, Mobile Apps",2997763.0,"House of Cats is an interactive, AR-enabled political satire app featuring Trumpy Cat, along with his memorable quotes and an array of animated political animals. It allows users to interact animated animal characters like Trumpy Cat, Meowlania, Vladdy Putin, and Lil’ Rocket Pug. They can add their own voice recordings, superimpose the animals on real environments, and take photos with them.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,89153,False,False
