company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Adly Media,2021-06-01,https://adlymedia.com/,"Jacksonville, Florida, United States","Apps, Design, Internet Services, Sales and Marketing, Software","Apps, Digital Marketing, Lead Generation, SEO, Social Media Marketing, Web Design, Web Development",902471.0,"Adly Media is a strategic marketing partner that you can rely on. Our approach is data-driven, unbiased best practices, and backed with extensive objective research to plan and execute the right marketing approach for your unique business. We bring the power of data, technology, and the local big screen to small businesses in the most cost-effective way possible! Not only do we build brands, but we grow them! As the pace of change doesn’t seem to slow down, we help businesses to build their brand and scale their business by offering comprehensive marketing services. Our goal is to become your extended marketing team. We don’t just build websites or run profitable Facebook Ad campaigns, we help our clients to set business goals and crush them!",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,49951,False,False
SUNFORCE SOLAR,2020-04-20,https://sunforce.solar/,"Las Cruces, New Mexico, United States",Energy,Energy,1303970.0,"Sunforce Solar is known for offering the best solar energy service. We have rendered thousands of solar installations for a number of companies and homes. Sunforce energy has set a standard that is to be followed by our competitors, which are why we work with expert and professional installers with the sole aim of providing you with quality service. We are simply the best when it comes to providing quality customer service, which is why we are the most sought after solar provider across property and business owners. We help you to take full advantage of energy from the sun by providing solar solutions to both residential and commercial buildings. We do our best to keep providing a high standard solar system to hundreds of customers and help in the promotion of solar energy through our venture.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2020,58534,False,False
Pear the Agency,2018-03-01,https://peartheagency.com/,"New York, New York, United States",Sales and Marketing,Public Relations,1134382.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,55094,False,False
AI First Technologies,2018-01-01,http://www.aifirsttech.com,"Exton, Pennsylvania, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Robotics, Software",807294.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,47446,False,False
TechSpecs,2021-01-01,https://techspecs.io,"Little Switzerland, North Carolina, United States","Consumer Electronics, Hardware, Internet Services, Software","Consumer Electronics, Developer APIs, Electronics, Search Engine",116282.0,"TechSpecs is an API First​ search engine for finding the standardized specifications of the world's consumer electronics. Our API helps developers programmatically get the specifications and MSRP of over 100,000 devices.",1-10,1.0,Seed,2021-08-01,100000.0,Pre-Seed,100000.0,,1-10,Private,,,,,,0,3,2021,15087,False,False
Canlas Capital,2018-01-01,https://canlascapital.com,"Raleigh, North Carolina, United States","Financial Services, Lending and Investments, Professional Services","Commercial Lending, Consulting, Financial Services",3079862.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,89508,False,False
B-A-S-E Energy,2020-01-01,https://www.base-eg.com,"Indianapolis, Indiana, United States","Administrative Services, Energy, Other, Real Estate, Transportation","Construction, Energy, Procurement, Project Management",2157243.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,73944,False,False
Option Circle,2020-01-01,https://www.optioncircle.com,"San Jose, California, United States","Community and Lifestyle, Financial Services","Communities, Finance, Financial Services",541038.0,,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,4,2020,39425,False,False
Urban Docz,2021-01-01,https://www.urbandocz.com,"Detroit, Michigan, United States","Community and Lifestyle, Health Care","Health Care, Telehealth, Wellness, Women's",522511.0,"Urban Docz is a telehealth platform providing virtual healthcare access to women seeking support for their reproductive health. With Urban Docz, no insurance is required, care is virtual using a cell phone, tablet, or computer, and the cost of services is affordable.",1-10,1.0,Seed,2022-07-12,0.0,Pre-Seed,0.0,,1-10,Private,,,,,,2,3,2021,38764,False,False
Maximus Long Short Equity Management,2018-01-01,https://www.maximuslse.com/,"New York, New York, United States","Financial Services, Other","Finance, Financial Services, Professional Services",2726636.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,85603,False,False
Candle,2021-04-26,https://candle.dev,"Cary, North Carolina, United States","Information Technology, Internet Services, Software","Information Technology, Internet, Software",584759.0,"Candle's runtime and platform bring containers to the code level, giving scale and composability like never before.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,40908,False,False
Freerange Market,2019-01-01,https://freerange.market/,"Medford, Massachusetts, United States","Commerce and Shopping, Consumer Goods, Food and Beverage","Consumer Goods, Food and Beverage, Grocery, Retail",1530398.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,63630,False,False
Moor Funds,2021-04-21,https://www.moorfunds.com/,"Dallas, Texas, United States","Financial Services, Lending and Investments","Asset Management, Financial Services, Impact Investing, Wealth Management",427803.0,"Moor Funds is a minority-owned investment firm focused on delivering long-term value and wealth creation for our investors. We utilize financial and social data to identify great companies and build investment portfolios for sustainable long-term performance. We partner with Institutional Investors, Public Pension Funds, University Endowments and Family Offices. We aim to work with investment allocators seeking a  non-traditional investment adviser; we believe in continuous development to assimilate any process that will enhance sustainable returns for our clients.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,35099,False,False
EverTransit,2019-01-01,https://evertransit.com/,"New York, New York, United States","Data and Analytics, Information Technology, Software, Transportation","Data Management, Information Technology, Software, Transportation",383364.0,,1-10,1.0,,2023-01-01,0.0,Venture - Series Unknown,0.0,,1-10,Private,,,,,,3,5,2019,33106,False,False
BioDental Sciences,2020-01-01,https://www.biodentalsciences.com,"New York, New York, United States",Health Care,"Dental, Health Care, Hospital, Medical",2005524.0,"BioDental Sciences is to tackle the inefficiencies in the dental industry. They partnered with nationally renowned dentists and dental lab technicians to develop products and solutions for dentists, DSO's, specialty practices, and dental labs. This technology platform connects dentists and dental labs to solve inefficiencies in the traditional dentist-dental lab dynamic and provides a host of dentists, DSOs, and labs.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,0.0,4.0,,6,4,2020,71758,False,False
Hyundai City of Bay Ridge,2021-01-01,https://www.hyundaicityny.com,"Brooklyn, New York, United States","Commerce and Shopping, Financial Services, Other, Transportation","Automotive, Finance, Retail, Service Industry",2308460.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,78115,False,False
DrawBridge Lending,2018-03-21,https://dbl.digital,"Chicago, Illinois, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software","Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech, Lending, Virtual Currency",58036.0,"DrawBridge offers lending loans with no margin calls backed by Bitcoin holdings. They initiate cash loans secured by digital assets. Operating as a CFTC regulated Commodity Trading Advisor (“CTA”) and Commodity Pool Operator (“CPO”), DrawBridge Lending uses both a qualified and insured custodian & advanced risk management strategies to protect borrower assets and lender capital.   DrawBridge Lending is driven by a vision to provide the most reliable and efficient service for connecting institutional lenders with borrowers seeking to monetize any asset recorded on a Blockchain.  With unmatched rates, no margin calls, and secured storage, individuals and commercial businesses now have a hassle-free way to get cash by using their crypto as collateral.",1-10,1.0,M&A,2019-10-28,5284485.0,Seed,5284485.0,3.0,1-10,Private,,,,,,0,5,2018,7863,False,False
Euclid Life Science Specialty,2019-01-01,https://euclidlss.com/,"Itasca, Illinois, United States","Biotechnology, Financial Services, Health Care, Science and Engineering","Biotechnology, Clinical Trials, Insurance, Life Science, Pharmaceutical",2410677.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,79601,False,False
#WalkAway Campaign,2018-01-01,https://www.walkawaycampaign.com/,"New York, New York, United States","Community and Lifestyle, Government and Military, Other, Social Impact","Communities, Non Profit, Politics",2539702.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,0.0,2.0,,6,6,2018,82232,False,False
Groundworks Brazilian Jiu Jitsu,2021-08-01,https://www.groundworksbjj.com,"Washington, District of Columbia, United States","Health Care, Sports","Fitness, Health Care",1641867.0,"Brazilian Jiu Jitsu gym in Washington, DC",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2021,66127,False,False
Lagniappe Medical Clinic,2019-01-01,https://lagniappemedicalclinic.com,"Columbia, South Carolina, United States","Community and Lifestyle, Health Care","Family, Health Care, Medical",2725806.0,Lagniappe Medical Center offers family medicine and urgent care services under one roof. staff provides excellent care with a personal.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,85615,False,False
AMB Interactive,2018-01-01,https://ambinteractive.com,"New York, New York, United States","Advertising, Internet Services, Messaging and Telecommunications, Sales and Marketing","Advertising, Email Marketing, SMS",848987.0,"AMB Interactive provides advertising and e-commerce marketing that helps create an online store for businesses. They offer email, pop-ups, and sms marketing services. Their services include testing and optimising sales. They address inquiries through email.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,48580,False,False
Crave Delivery,2019-01-01,https://www.cravekitchens.com/,"Boise, Idaho, United States","Food and Beverage, Internet Services, Transportation","Food and Beverage, Food Delivery, Internet",69003.0,Crave Delivery combines ghost kitchen and food delivery company with curated restaurant concepts. The app allows the user to mix and match their orders from the list of restaurants. Every personalized kitchen at the Crave Collective has a different selection of restaurants cooking up their best-known dishes. The company aspires to introduce hospitality to in-home dining experiences.,11-50,2.0,Seed,2020-12-16,7300000.0,Seed,8300000.0,3.0,11-50,Private,,,,,,0,5,2019,9406,False,False
Intelligence Commons,2020-01-01,https://intelligencecommons.com,"New York, New York, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",1308705.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,58440,False,False
MarTech,2022-04-01,https://martech.org,"Edgartown, Massachusetts, United States","Advertising, Content and Publishing, Events, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software","Advertising, CRM, Event Management, Events, Internet, Marketing, Marketing Automation, Mobile Advertising, News, Sales Automation",144666.0,"MarTech is where you get content and experiences that educate, engage and support you in your daily mission as a professional working at the intersection of marketing and technology.  Technology enables every aspect of marketing. Digital data drives outcomes. Design, video and content tools drive experience. Automation is frequently the difference between high-performing and lagging marketing efforts. Technology furnishes marketers with more ways to connect the right audiences at the right time with the right messaging than ever.  MarTech’s mission is unlike any other. You’ll get the mainstream marketer’s perspective: innovative, practical, brand-safe, results-driven … and resource- and time-constrained. The quest is unearthing the universal challenges marketers face. The holy grail is revealing the countless solutions they devise to succeed in today’s customer-centric, digital-first, and multichannel marketing environment.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,1,2022,17848,False,False
