company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Radicoo,2020-10-05,https://radicoo.com/,"Albuquerque, New Mexico, United States","Advertising, Sales and Marketing","Advertising, Marketing",2713194.0,"Radicoo Guest Blogging Service Radicoo guest posting service handles creation, placement of guest blogs. You get Brand awareness and backlinks with Radicoo guest posting service after purchasing our affordable service.  Credible and authentic backlinks from higher authority websites is the prime goad of our guest posting service.  Why do you need a guest posting service? In the field of digital marketing, guest posting is one of the practices, giving fast results. It helps you to increase search engine rankings. Which is a key factor traffic in your website. You need our services-  To secure a good relation in the industry. Make audience aware of your website. Cheap backlinks from websites of low authority will not help in Google rankings. Optimization of articles is a difficult job to do on your own. You need advertising opportunities for your website.   With experience of over 10 years, Radicoo's team has grown good relationship in the industry.We ought to provide guest posting service of highest quality.   What does Radicoo guarantee? A visible, readable and informative an Article. We strive to guest post whilst providing a better Domain Authority to the client. Here's what we guarantee   Improve your rankings in Google Grow your audience Increase your revenue Build customer trust Fastest possible Turnaround time. White-label reports to clients. Consider needs and suggestions of the client 24/7 customer support.   All you need to do is, purchase our services, sit back and enjoy the results.   Radicoo's approach What makes our articles attractive to Google and readers? Here is how we make sure to deliver what we commit. Taking details of clients Identifying target host pages Pitch the content and gues post invitation to websites. Content is created by highly experienced writers.  Content is proofread by the host website. After the blog is live, clients are notified. And white-lable chart is provided to the client. Finally, clients are asked for feedback and recommendations for the future.   Every step is performed by industry experts and data driven statistics. We make sure to deliver what we commit.   Why Radicoo's guest blogging service is the best? There are a lot of firms claiming to provide the same services. Why choose Radicoo. Here are the salient features in our service.  We make sure everything appears authentic, not forced or promoted. You can choose service according to your need No PBNs. We listen and consider your recommendation and special requests. We do a high level of competitive and SWOT analysis. 24/7 customer service. Interesting articles, capturing value not at all spammy.   Radicoo's approach make guest posting simple for you. Don't go for cheap services. Radicoo guest posting service is the most nominal and affordable way to get your website mentioned on a popular blog. Give a boost to your campaign, sign up for Radicoo guest posting service.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2020,84252,False,False
RELANT Automation,2018-01-01,https://www.relant-automation.com,"Austin, Texas, United States","Energy, Manufacturing, Transportation","Automotive, Electrical Distribution, Manufacturing",3013508.0,"RELANT Automation offers PLCs, HMI screens, soft starters, drives, electric motors, and water pumps. They provide industrial automation, robot programming, PLC programming, and automotive automation. The company's contact modes are mail, phone, and physical address.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,88942,False,False
Invisible Creatives,2018-01-01,http://www.invisiblecreatives.org,"Brooklyn, New York, United States","Advertising, Sales and Marketing",Advertising,2540184.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,82226,False,False
Throttle Payments,2020-01-01,https://www.throttlepay.com/,"California, Kentucky, United States","Financial Services, Internet Services","Finance, Financial Services, Internet",1528145.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,63669,False,False
Alpine Tax Filing,2022-01-03,https://www.alpinetaxfiling.com/,"Stuart, Florida, United States","Administrative Services, Financial Services, Professional Services","Accounting, Document Preparation, Tax Consulting",573808.0,"Alpine Tax Filing, one of the most well-known financial accounting and tax consulting firms, offers a wide range of corporate, strategic, legal, accounting, taxation, financial auditing, and advisory services to numerous MNCs as well as to reputable Indian Companies and other corporate entities across various industries. The firm is made up of numerous experts.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,2,2022,40557,False,False
PlantechHub,2018-01-01,https://plantechhub.com/,"Richmond, Virginia, United States","Financial Services, Software","Financial Services, SaaS, Software, Wealth Management",1155895.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,54594,False,False
Niche In Control,2019-01-01,https://www.nicheincontrol.com,"Minneapolis, Minnesota, United States","Professional Services, Sales and Marketing","Consulting, Management Consulting, Marketing",1217118.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,55889,False,False
Onsa,2020-01-01,https://onsa.com,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Other","Blockchain, Financial Services, FinTech",1061755.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,52985,False,False
Benchmark Human Capital,2019-01-01,https://www.peobenchmark.com/,"Scottsdale, Arizona, United States","Administrative Services, Community and Lifestyle, Financial Services, Other, Professional Services","Consulting, Insurance, Professional Networking, Professional Services, Recruiting, Staffing Agency",666436.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,43502,False,False
Rheumatology of Central Indiana,2018-01-01,https://www.rocindy.com,"Muncie, Indiana, United States",Health Care,"Health Care, Hospital, Medical",2014759.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,71605,False,False
Landau Carriage,2020-01-01,http://www.landaucarriage.com,"New York, New York, United States","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing","Advertising, Creative Agency, Marketing, Outdoor Advertising",2341286.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,79165,False,False
International Scholars,2020-04-01,https://intlscholars.com/,"Boston, Massachusetts, United States",Education,Higher Education,2487246.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,81503,False,False
WECAST.,2019-07-22,https://www.mywecast.com,"New York, New York, United States","Commerce and Shopping, Media and Entertainment, Professional Services, Software","Marketplace, Media and Entertainment, Recruiting, SaaS, Software",2175178.0,WECAST is building a marketplace for on-camera talent and creating the first automated talent agency.,1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,4,2019,75286,False,False
FinOps Foundation,2019-01-01,https://finops.org,"Portland, Oregon, United States","Financial Services, Internet Services, Other, Social Impact","Finance, Financial Services, Internet, Non Profit",229578.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,24382,False,False
Ottalaus Health,2020-01-01,https://www.ottalaushealth.com,"Atlanta, Georgia, United States","Health Care, Software","Health Care, Medical Device, Software",420382.0,"Ottalaus Health provides custom-branded solutions needed to easily implement remote patient monitoring programs, including device kits and packaging, smartphone apps and direct LTE connectivity, a secure cloud database, and tailored API system support.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,34752,False,False
Brainomex Technologies,2018-01-01,https://www.brainomex.com,"New City, New York, United States","Information Technology, Sales and Marketing, Software","Digital Marketing, Information Technology, Web Development",2432676.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,80803,False,False
Splinterlands,2018-01-01,https://splinterlands.com/,"Media, Pennsylvania, United States","Blockchain and Cryptocurrency, Gaming, Media and Entertainment, Other","Blockchain, Digital Entertainment, Gaming, Online Games, Video Games",21067.0,"Splinterlands is a decentralized, digital collectible trading card game built on blockchain technology. It was founded in 2018 and is based in Media, Pennsylvania.",51-100,3.0,,2021-05-27,3600000.0,Initial Coin Offering,3600000.0,2.0,51-100,Private,,,0.0,2.0,,1,6,2018,1576,False,False
Chaotic Talent,2020-01-01,http://www.chaosicontalent.com,"Manhattan, New York, United States","Administrative Services, Professional Services","Career Planning, Human Resources, Recruiting",2366246.0,"Chaotic Talent provides talent and employs that energy to develop journeys for businesses. They offer assistance in developing their career paths. They offer resources for human resource department services. They offer career needs using their assess their problem and creative solution. They offer entertainers, artists, entertainers, singers, IT, legal, and inside sales.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,4,2020,78766,False,False
Real Equity Acquisitions,2019-01-01,https://realequity.com,"Houston, Texas, United States","Financial Services, Real Estate","Property Management, Real Estate, Real Estate Investment",425663.0,"Real Equity Acquisitions is committed to providing real estate developers with the tools, equipment, and understanding their customers have to accomplish their real estate aims. The estate agents provide assessments and source properties that they believe will provide a return on investment for their customers, including their understanding of the actual property sector. They plan to develop and maintain relationships with their customers in addition to offering results to assure that their experience surpasses their expectations.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,34995,False,False
Experience Management Institute,2020-01-01,http://www.exmi.org,"New York, New York, United States","Administrative Services, Education, Professional Services, Software","E-Learning, Human Resources, Recruiting",1994510.0,"Experience Management Institute offers staff recruitment, retention strategy, student recruitment, enrollment, human capital process improvement, diversity, equity, and inclusion initiatives, pay surveys, instructional design services, and compensation services. Their service offerings included strategic alignment, human resource management, and process improvement.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,71937,False,False
TechMae,2018-01-01,https://www.techmae.com/,"Albany, Georgia, United States","Apps, Community and Lifestyle, Software","Apps, Communities, Women's",722629.0,"TechMae is a new online community built to empower women globally. TechMae is a new mobile app built exclusively to unite, support and empower women. Available everywhere.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,45139,False,False
Ellivent,2019-03-11,https://ellivent.com/,"San Diego, California, United States",Software,Software,2466964.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,81829,False,False
Investics Data Services,2019-01-01,https://www.investics.net/,"Weston, Florida, United States","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Cloud Data Services, FinTech",1092003.0,"Investics Data Services provide service of cost effective and highly scaleable next generation cloud based data strategies with intuitive and dazzling online visualizations and analytics, utilizing the latest in big data, business and artificial intelligence, in-memory processing, dynamic calculation and analytical engines technologies.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,54483,False,False
Venddy,2018-01-01,https://venddy.com/,"Chicago, Illinois, United States",Health Care,"Health Care, Hospital, Medical",621931.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,6,2018,42114,False,False
BlockPack,2022-01-01,https://www.blockpack.io,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software","Blockchain, Cryptocurrency, Trading Platform",606948.0,"BlockPack brings a national championship to college athletics by establishing the community-funded NIL program. They continue NFT and blockchain technologies and add value to organizations, companies, and communities.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,41629,False,False
Melivate,2020-01-01,https://melivate.com,"Washington, District of Columbia, United States","Other, Professional Services","Consulting, Legal, Professional Services",2839583.0,"Melivate LLC is a professional services company. It offers a range of services to its clients, including legal and business consulting. The team at Melivate LLC includes professionals with diverse backgrounds and expertise, allowing them to provide comprehensive solutions to their clients. The company's services are designed to help businesses navigate complex legal and business landscapes, providing them with the tools and knowledge they need to succeed.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,87014,False,False
CloudSnooze,2018-01-01,https://cloudsnooze.com,"Glendora, California, United States","Information Technology, Internet Services, Software","Cloud Management, Information Technology, SaaS, Software",936979.0,"CloudSnooze develops a method for automatically turning off cloud resources when they’re not in use. They provide a software-as-a-service solution that identifies and eradicates cloud resource waste, thus reducing cloud usage costs by up to sixty-five percent. This means that customers are constantly paying for resources that they’re not using.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,50788,False,False
