company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Options Brewers,2022-08-01,https://www.optionsbrewers.com,"San Francisco, California, United States","Education, Financial Services, Lending and Investments, Professional Services","Consulting, Education, Financial Services, Trading Platform",2725950.0,"Options Brewers is an educational trading company that offers an online trading chatroom and provides trade ideas, trade alerts, and trade reviews for community members to discover edge in the markets.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,85613,False,False
Set of X,2019-01-01,https://set-of-x.com,"Fulton, Maryland, United States","Data and Analytics, Information Technology, Science and Engineering, Software","Big Data, Information Technology, Software Engineering",1785894.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,67895,False,False
RecoveryPlus.health,2021-01-01,https://www.recoveryplus.health,"New York, New York, United States","Apps, Health Care, Mobile, Software","Health Care, Mobile Apps, Personal Health, Wellness",248092.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,25624,False,False
harpoon,2018-06-21,https://harpoon.io,"San Diego, California, United States","Apps, Hardware, Information Technology, Internet Services, Software","Cloud Computing, Developer Tools, Enterprise Software, SaaS, Software, Virtualization, Web Apps, Web Development",216201.0,harpoon enables anyone creating a software project to dynamically generate software infrastructure and deploy it to the cloud provider of their choice without writing any code in 10 minutes or less.,1-10,1.0,Seed,2021-09-23,0.0,Seed,0.0,1.0,1-10,Private,,,,,,2,5,2018,23359,False,False
Aspera Life,2022-01-01,https://www.asperalife.com,"Nashville, Tennessee, United States","Education, Other","Professional Services, Training",2027494.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,72947,False,False
Virtual Business Staffing,2020-01-01,https://virtualbusinessstaffing.com,"Wilmington, Delaware, United States","Administrative Services, Real Estate, Sales and Marketing","Digital Marketing, Real Estate, Staffing Agency",2928655.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,88649,False,False
Avkha Equity Holdings,2022-01-01,https://www.avkha.com,"San Francisco, California, United States",Community and Lifestyle,Communities,499385.0,Avkha Equity Holdings Inc. is a holding corporation situated in San Francisco.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,37870,False,False
GrowthSpace,2018-03-17,https://www.growthspace.com,"New York, New York, United States","Administrative Services, Education, Information Technology, Professional Services, Software","E-Learning, Human Resources, Information Technology, Recruiting, Training",53720.0,"GrowthSpace is a talent development platform that enables the personalized learning and development of employees. GrowthSpace brings the power of data to personalized learning and development. At GrowthSpace, they believe that the future of learning and development is data-driven, measurable, and personalized for every employee. By combining the world’s most robust dataset with their network of global experts, they are able to help employees and teams achieve their professional goals and business KPIs at scale. Select from short growth sprints, group meetings, or lectures where employees can upskill, work on personal challenges, and improve their core competencies.",101-250,6.0,Early Stage Venture,2022-08-16,25000000.0,Series B,44001000.0,3.0,101-250,Private,,,,,,0,5,2018,7229,False,False
HBR Consulting,2020-01-01,https://www.hbrconsultants.com,"York, South Carolina, United States","Media and Entertainment, Professional Services","Advice, Business Development, Consulting",1057747.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,52892,False,False
Nashville Center for Trauma and Psychotherapy,2019-01-01,https://www.nashvilletherapy.co/,"Nashville, Tennessee, United States","Health Care, Professional Services","Consulting, Health Care, Personal Health, Therapeutics",2115803.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,74611,False,False
VIM Entertainment KSA,2019-12-01,http://www.WatchVIM.com,"Los Angeles, California, United States",Media and Entertainment,Media and Entertainment,1471600.0,VIM Media LLC is a multimedia firm that specialize in online media development and lifestyle brands.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,61634,False,False
Invictus Global Services,2019-01-01,https://invictusglobalservices.com,"Bingen, Washington, United States","Consumer Electronics, Consumer Goods, Government and Military, Hardware, Information Technology","Drones, Military",844545.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,48443,False,False
Subflow,2021-07-26,https://www.subflow.com,"Nashville, Tennessee, United States",Software,Software,257840.0,"Subflow enables creators to build free and paid content memberships, capture their following on a channel they own, and communicate directly using the power of SMS.",1-10,2.0,Seed,2022-09-25,0.0,Seed,0.0,,1-10,Private,,,,,,2,2,2021,26270,False,False
Nationwide Security Solutions,2020-01-01,http://www.trustnationwide.com/,"Vancouver, Washington, United States","Administrative Services, Commerce and Shopping, Privacy and Security, Real Estate","Home Services, Physical Security, Security, Wholesale",1446178.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,62136,False,False
Taktical 1 Enterprises,2021-02-18,https://taktical1.com,"Baltimore, Maryland, United States","Financial Services, Real Estate","Asset Management, Property Management, Real Estate",1249996.0,"TAKtical 1 Enterprises is an American real estate and technology holding company headquartered in Baltimore, Maryland. We were created on February 18, 2021, with a vision to redefine the world of renting by providing clients, a unique one-of-a-kind experience that they will not find anywhere else.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,56607,False,False
Evikk,2022-01-01,https://www.evikk.com,"Boston, Massachusetts, United States",Commerce and Shopping,E-Commerce,1166324.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,55700,False,False
Ivella,2021-01-01,https://www.ivella.com/,"Santa Monica, California, United States","Financial Services, Software","Financial Services, FinTech, Software",115209.0,Building the best banking products for couples.,1-10,3.0,Seed,2022-06-06,3500000.0,Seed,3975000.0,3.0,1-10,Private,,,0.0,1.0,,0,3,2021,14989,False,False
Big Data at Berkeley,2019-01-01,https://bd.berkeley.edu,"Berkeley, California, United States","Data and Analytics, Education, Professional Services","Big Data, Consulting, Education",830602.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,48077,False,False
Americana Seniors,2019-01-01,https://americanaseniors.com/,"Davison, Michigan, United States","Community and Lifestyle, Health Care","Elder Care, Elderly, Health Care, Wellness",1858072.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,69583,False,False
Payference,2019-01-01,https://payference.com/,"Sunnyvale, California, United States",Financial Services,Financial Services,378643.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,32874,False,False
Gold Crown Capital,2020-10-10,https://www.goldcrowncap.com/,"Newport Beach, California, United States","Financial Services, Professional Services","Asset Management, Financial Services, Risk Management",2987811.0,"Gold Crown Capital, LLC is an independent investment advisor focused on providing high-quality, sustainable investment strategies to clients globally. We take a fresh approach to understanding the economy and investing internationally that is not overly influenced by traditional economic views. Our CEO, Cooper G. Thomson, has been consistent in communicating this investment approach on Social Media, YouTube, and his Weekly Livestreams. Our views on the world economy and investing are anchored by the belief that true wealth is created through savings, capital investment, and productivity growth. Investors are starting to realize that their exposure in various countries and currencies, if applied regardless of fundamentals, can be a very risky approach to asset allocation and investing. Understanding these fundamentals and their appropriate application is where Gold Crown Capital excels. We are dedicated to serving our clients interests by putting in more hours than any other Investment company on the market. Our team is young and hungry. Although we might not have as many years serving clients as our competitors, that does not mean we don't have better resources and strategies to help our clients portfolios out preform any other fund. We are committed to uphold the best customer service for our clients, never leaving them in the dark as to what is going on with their accounts. We make sure to keep in constant communication with all of our investors to ensure there satisfaction with our service. Our mission is to provide consistent stable growth through patience and risk management within the foreign exchange, crypto and commodity markets.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,89279,False,False
Aviation.One,2022-01-01,https://aviation.one,"Mesa, Arizona, United States","Financial Services, Lending and Investments, Science and Engineering","Aerospace, Angel Investment, Funding Platform",1921366.0,,11-50,0.0,,,0.0,,0.0,4.0,11-50,Private,,,,,,6,2,2022,69968,False,False
xFanatical,2019-01-01,https://xfanatical.com,"Rancho Cucamonga, California, United States","Education, Information Technology, Professional Services, Software","Browser Extensions, Consulting, Education, Information Technology, SaaS, Software",282397.0,"xFanatical is a software company offering B2B software solutions to assist Google Workspace users work for efficiently. xFanatical is a Google Cloud Technology Partner.  - Safe Doc serves K-12 schools manage kids-inappropriate features in Google Workspace for Education in a granular way.  - Foresight assists businesses boost productivity by automating workflows (IT, HR, Calendar workflows etc) on Google Workspace without learning programming.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,27708,False,False
Five Star Universe,2019-10-03,https://fivestaruniverse.net,"Santa Ana, California, United States",Commerce and Shopping,"E-Commerce, Marketplace",453043.0,"Five Star Universe is an e-commerce marketplace.  We connect individual and business customers with on-site-services requiring special equipment & skills.  !in 2020 we developed a proprietary web platform. In 2021 we launched in Southern CA with dumpsters and construction roll-offs of all sizes. In 2022 we are expanding markets and adding temp-fences, Flooring, Landscaping and more.  As certified Google Partners we promote our Marketplace online that lets individual users or businesses buy services that we provide from our network of affiliate partners.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,36121,False,False
Built For Life Financial Agency,2019-01-01,https://bflagency.com,"Annapolis, Maryland, United States","Community and Lifestyle, Financial Services, Other","Financial Services, Insurance, Life Insurance, Retirement",2608152.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,82745,False,False
