company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Taascom,2019-01-01,https://www.taascom.com/,"San Jose, California, United States","Commerce and Shopping, Data and Analytics, Information Technology, Professional Services","Business Development, Business Intelligence, E-Commerce, Information Technology",511393.0,"Taascom facilitates business model strategy as a managed service. Taascom allows companies that sell products to stay relevant in this hyper connected economy. It enables companies to shift from selling technology as an asset to technology as a service. This enables to focus on creating new disruptive business models to be a pioneer in the industry segment. Taascom was founded on 2019 and is headquartered in San Jose, California.",11-50,,,,,,,1.0,11-50,Private,,,1.0,0.0,,6,2019,38339,False,False
JR Services,2020-01-01,https://joyrideservices.com,"Chandler, Arizona, United States","Education, Other, Professional Services","Customer Service, Outsourcing, Training",938003.0,"JR Services offers business process outsourcing services for transportation, logistics, customer service, and billing. They provide services that include monitoring, administration, customer service, and brokerage services. An online inquiry form is available on the company's website.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2020,50810,False,False
Foundation Dental Partners,2019-01-01,https://foundationdentalpartners.com,"Alpharetta, Georgia, United States",Health Care,"Dental, Health Care, Hospital",520094.0,"Foundation Dental Partners is a dental support organization that provides dentists with a unique practice-friendly partnership. The company was founded in 2019 and is headquartered in Alpharetta, Georgia.",51-100,1.0,Private Equity,2020-01-01,,Private Equity,,,51-100,Private,,,,,,2,2019,38685,False,False
Uncle Arnie's,2020-01-01,https://unclearnies.com,"Walnut, California, United States","Community and Lifestyle, Food and Beverage, Health Care","Cannabis, Food and Beverage",632729.0,"The most popular high-dosage cannabis beverage in California, Uncle Arnie's is revolutionizing how people view, use, and enjoy marijuana.",11-50,1.0,Seed,2023-06-13,,Pre-Seed,,,11-50,Private,,,,,,2,2020,42474,False,False
ServiceBot,2018-01-01,http://getservicebot.com,"Austin, Texas, United States","Real Estate, Software","Home Services, SaaS, Software",175967.0,"ServiceBot is a next generation software tool to manage home service businesses. Their current MVP solution is live and has the following functionality: customer management (CRM, SMS/email reminders, customer score); scheduling and dispatch (resource assignment, routing, scheduling); field Management software (GPS tracking, mobile web app); backend offices (schedules, billing, time sheets, reporting); and service pro feedback (Uber style feedback through SMS, attendance, scores). Founded in 2018, the company is headquartered in Austin, Texas, United States.",1-10,1.0,Seed,2018-05-15,50000.0,Pre-Seed,50000.0,2.0,1-10,Private,,,,,,0,2018,20331,False,False
Florida Lifestyle Realty Group,2019-01-01,https://www.realestateoutofthebox.com,"Eudora, Kansas, United States",Real Estate,"Commercial Real Estate, Property Management, Real Estate",1558379.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,63055,False,False
Roy Jones Jr Promotions,2019-01-01,https://www.royjonesjrboxing.com/,"Las Vegas, Nevada, United States","Media and Entertainment, Sports","Digital Media, Media and Entertainment, Sports",173706.0,Roy Jones Jr Promotions is a pound for pound boxing gym and promotions company. It also produces original content about combat sports.,11-50,1.0,,2020-02-19,106730.0,Equity Crowdfunding,106730.0,1.0,11-50,Private,,,,,,1,2019,20160,False,False
Calibo,2020-01-01,https://calibo.com/,"Miami, Florida, United States","Other, Software","PaaS, Service Industry, Software",197590.0,"Calibo is a full-fledged digital product and platform company. They are committed to empowering enterprises to build technology products that will drive their digital business strategies. With an exceptional customer-centric approach, they offer multiple industry-first digital platforms to streamline and accelerate the entire product development lifecycle, right from ideation through productization.",101-250,,,,,,,1.0,101-250,Private,,,1,0,,6,2020,21948,False,False
Dalcassians Manufacturing,2019-01-01,https://www.dalcassians.com/,"Bartlett, Illinois, United States","Design, Manufacturing, Real Estate","Building Material, Construction, Manufacturing, Product Design",858736.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,48842,False,False
EncorEstate Plans,2021-01-01,https://encorestateplans.com,"Liberty Lake, Washington, United States","Financial Services, Software","Financial Services, FinTech, Software",312650.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,29465,False,False
Outspoken,2020-01-01,https://wetheoutspoken.com,"Bloomington, Indiana, United States","Community and Lifestyle, Education","Communities, Education, Women's",2087604.0,"Outspoken current ideas are discussed and tools are offered in order to continue learning and developing. They are cognizant that disparate groups may face particular difficulties as a result of the overlapping identity of current womanhood. They pledge to continue learning more about the numerous, intricate layers of social injustice that contemporary women must endure. They promise to use this platform to amplify and inform while also actually listening to overlooked voices. In the tradition of the women that have been leading the fight all along they pledge to address and undercut the white normative patriarch.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,73498,False,False
Infina Technologies,2019-01-01,https://www.infinatechnologies.com,"Miami, Florida, United States","Information Technology, Professional Services, Software","Consulting, Information Technology, Software",1506241.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,62542,False,False
Dopl,2021-01-01,https://www.dopl.com,"New York, New York, United States","Commerce and Shopping, Manufacturing, Media and Entertainment","3D Printing, Art, Retail",197444.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,21939,False,False
Jeti,2020-07-08,https://jeti.app,"Columbus, Ohio, United States","Internet Services, Media and Entertainment",Social Media,150864.0,"Jeti is a new type of social network based on your location. When you open the app, you see what stories, pictures, videos, and messages people are posting within a few miles of you. You can think of it as your community's very own virtual bulletin board. People from your area can post anything: jokes, ideas, questions, opportunities, UFO sightings- you name it. In fact, there’s probably something you didn’t know about where you live on Jeti right now.",11-50,1.0,Seed,2020-07-15,250000.0,Pre-Seed,250000.0,1.0,11-50,Private,,,,,,0,2020,18355,False,False
BaseAi,2018-01-01,http://www.baseai.co,"Irvine, California, United States","Information Technology, Manufacturing, Science and Engineering, Software","Business Process Automation (BPA), Industrial Automation, Information Services, Software",338270.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,30863,False,False
Acoustic Web Design,2018-01-01,http://www.acousticwebdesign.net/,"Metairie, Louisiana, United States","Design, Internet Services, Sales and Marketing","SEO, Web Design, Web Hosting",2969744.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,88098,False,False
Aimee,2021-01-01,http://www.aimeeai.com,"New York, New York, United States","Advertising, Clothing and Apparel, Community and Lifestyle, Design, Sales and Marketing","Advertising, Fashion, Lifestyle",559918.0,"Aimee provides influencers, social media, content creation, marketing, advertising, content marketing, digital marketing, paid social, organic social, influencer marketing, micro-influencers, nano influencers, macro-influencers, creative solutions, brand marketing, public relations, side hustles, influencer management, branded content, word of mouth marketing, creative development, influencer relations, product integration, brand ambassadors, brand collaborations, influencer agency, and UGC.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,40049,False,False
Parler,2018-01-01,https://parler.com,"Nashville, Tennessee, United States","Internet Services, Media and Entertainment","Digital Media, Internet, Social Media, Social Network",111101.0,"Parler is a viewpoint-neutral social media platform where people can listen, speak freely, and express themselves openly. Parler has a bold vision to make freedom of expression, security, and privacy a reality through social media and blockchain technology. Over 16 million users have chosen Parler as their social media platform to protect against the authoritarian powers of Big Tech, Big Government, and cancel culture. Parler uses the First Amendment of the U.S. Constitution as a guide, making it possible for people to speak freely without fear of being suspended or labeled 'dangerous' and banned. Parler is the public town hall where everyone is welcome. Founded in 2018, Parler is based in Nashville, TN, and has a global reach.",51-100,3.0,M&A,2022-09-16,16000000.0,Series B,36250000.0,3.0,51-100,Private,,,0.0,1.0,,0,2018,14524,False,False
AppMixo,2019-01-01,https://appmixo.com,"Lewes, Delaware, United States","Apps, Information Technology, Internet Services, Mobile, Software","Cloud Computing, Information Technology, Mobile Apps",1171364.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2019,55585,False,False
Illume Cosmetic Surgery & Medspa,2019-01-01,https://illumecosmeticsurgery.com,"Milwaukee, Wisconsin, United States",Health Care,"Cosmetic Surgery, Health Care, Medical",2633392.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,83871,False,False
Ionic Mineral Technologies,2020-01-01,https://ionicmt.com/,"Provo, Utah, United States","Energy, Manufacturing","Battery, Energy, Manufacturing",253754.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,26002,False,False
Vontier,2020-01-01,https://www.vontier.com,"Raleigh, North Carolina, United States","Other, Professional Services, Transportation","Customer Service, Logistics, Transportation",93308.0,"Vontier is a global industrial technology company focused on transportation and mobility solutions. The company’s portfolio of trusted brands includes market-leading expertise in mobility technologies, retail and commercial fueling, fleet management, telematics, vehicle diagnostics and repair, and smart cities end-markets. Vontier’s innovative products, services, and software advance efficiency, safety, security, and environmental compliance worldwide. Guided by the proven Vontier Business System and an unwavering commitment to continuous improvement and customer success, Vontier keeps traffic flowing through more than 90,000 intersections, serves more than 260,000 customer fueling sites, monitors more than 480,000 commercial vehicles, and equips over 600,000 auto technicians worldwide. Vontier’s history of innovation, margin profile, and cash flow characteristics are expected to support continued investment across a spectrum of compelling organic and capital deployment growth opportunities. Vontier is mobilizing the future to create a better world.",5001-10000,,IPO,,,,,1.0,5001-10000,Public,2020-09-24,,,,,5,2020,12484,False,False
