company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Forerunner,2018-01-01,https://withforerunner.com/,"San Francisco, California, United States",Software,Software,115185.0,"Forerunner builds software that helps communities better understand and actively manage their climate change risk. They offer firm maps, parcel information, elevation certificate data, and more to give a comprehensive understanding of flood risk.",11-50,1.0,Seed,2020-01-01,,Seed,,2.0,11-50,Private,,,,,,2,2018,14984,False,False
Scalytics,2022-02-01,https://www.scalytics.io,"Miami, Florida, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Software","Analytics, Big Data, Cloud Data Services, Data Management, Information Technology, Machine Learning, Software",74589.0,"Scalytics Connect, a leading data management and ETL platform, enables organizations to overcome data silos, simplify and unify data access, and use all their data they already have with our unique AI-powered machine learning optimizer. We ensure data security while facilitating effortless scaling. Scalytics is founded by the original creators of Apache Wayang.",11-50,2.0,Seed,2023-03-16,50000.0,Pre-Seed,80000.0,3.0,11-50,Private,,,0.0,2.0,,0,2022,10141,False,False
ToolBox,2019-01-01,https://toolboxpayment.com,"Boca Raton, Florida, United States","Apps, Financial Services, Mobile, Payments, Software","Financial Services, Mobile Apps, Mobile Payments, Software",1787407.0,,11-50,,,,,,,1.0,11-50,Private,,,0.0,1.0,,6,2019,67873,False,False
BML Tool & Manufacture,2019-01-01,https://www.bmltool.com,"Monroe, Louisiana, United States","Manufacturing, Natural Resources, Science and Engineering","Industrial, Machinery Manufacturing, Manufacturing, Mechanical Engineering, Precious Metals",504118.0,"BML Tool & Manufacture is a full service contract manufacturer and developer of precision metal components and assemblies. he core of our success is our large 14-man tool room supported by our engineering and tool design department. Their CNC department has both horizontal and vertical mills as well as live axis turning. Two quality control rooms oversee the manufacturing. BML engineering department can rapidly complete a customer’s product design or develop critical tooling, fixturing and gaging for any application.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,38061,False,False
El Dorado Films,2018-01-01,http://www.eldoradofilms.net,"El Dorado Hills, California, United States","Media and Entertainment, Video","Film, Media and Entertainment, Video",2535021.0,"El Dorado Films specializes in finding humanity and beauty amidst the noise and conflict that mark today’s media landscape that offers distinctive visual and sound designs, bringing the full complement of documentary and narrative filmmaking techniques to our projects.",11-50,,,,,,,,11-50,Private,,,0.0,0.0,,6,2018,82320,False,False
Evolution Alliance,2020-01-01,https://evolutionalliance.education/,"Los Angeles, California, United States","Education, Software","EdTech, Education, Software",168618.0,"Evolution Alliance develops an education software that empowers teachers and leaders to develop high-performing, learning-centered schools. The software offers high-quality, student-centered instruction based on prioritized standards and measured by balanced assessment systems, enabling users to increase equitable practices and get measurable results.",1-10,1.0,Seed,2021-02-24,170000.0,Seed,170000.0,1.0,1-10,Private,,,,,,0,2020,19761,False,False
Medical 24/7,2019-07-26,https://www.medical247.healthcare/,"San Francisco, California, United States","Blockchain and Cryptocurrency, Data and Analytics, Health Care, Information Technology, Other","Big Data, Blockchain, Health Care, Information Technology",2374478.0,"Medical 24/7 provides a turnkey solution for healthcare in the U.S. and around the world. The Company leverages AI, IoT, Blockchain, and other advanced technologies to deliver affordable, accessible, and better healthcare with a unique platform.  Medical 24/7 serves as the Universal Access Control Manager (UACM) of health data and medical records while providing solutions for scalability, access security, and data privacy. Medical 24/7 aims to solve the rising cost of healthcare issues by providing a solution accessible to everyone, everywhere.",10001+,,,,,,,1.0,10001+,Private,,,0.0,1.0,,6,2019,80151,False,False
Clapper Table Enterprises,2018-01-01,https://clappertables.com,"Meyersdale, Pennsylvania, United States","Commerce and Shopping, Consumer Goods, Manufacturing","Furniture, Manufacturing, Wholesale",452320.0,"Clapper Table Enterprises is a manufacturer of wood veneered and plastic laminated furniture tops and panels. They have made tops for the fast-food industry, the hotel-hospitality industry, schools, sports stadiums, and malls. They have telephone and e-mail for customer inquiries.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,36090,False,False
Lingopal,2023-01-01,http://lingopal.ai/,"New York, New York, United States","Content and Publishing, Media and Entertainment, Professional Services, Software, Video","Software, Translation Service, Video Streaming",25374.0,,11-50,2.0,Seed,2023-09-01,2200000.0,Seed,2200000.0,2.0,11-50,Private,,,,,,0,2023,2361,False,False
Lesath International Inc,2021-04-15,https://www.lesathinternational.com/,"Buffalo, New York, United States","Manufacturing, Science and Engineering, Transportation","Aerospace, Manufacturing, Space Travel, Transportation",252119.0,"Lesath operates as a Space transportation and exploration company which builds rapid & reusable launch vehicles. The company was founded in 2021 and is currently headquartered in Buffalo, NY.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,25891,False,False
Coding Successfully,2019-01-01,https://codingsuccessfully.com,"Phoenix, Arizona, United States","Advertising, Content and Publishing, Design, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software","Advertising, Graphic Design, Information Technology, Photography, Social Media Management, Web Design, Web Development",1862503.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,69508,False,False
Artbreeder Bot,2019-01-01,http://artbreeder.com,"New York, New York, United States","Content and Publishing, Media and Entertainment","Creative Agency, Photo Editing, Photo Sharing",259719.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,26389,False,False
DevEfficiency,2018-01-08,https://devefficiency.com,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Developer Tools, SaaS, Web Development",67976.0,"DevEfficiency has developed AI Test Coder, a groundbreaking platform that integrates contextual insights and coding intelligence to produce accurate test code.",11-50,1.0,Seed,2023-05-08,5000000.0,Seed,5000000.0,1.0,11-50,Private,,,,,,0,2018,9249,False,False
UK5G,2018-01-01,http://www.uk5g.org/,"Cambridge, Massachusetts, United States",Hardware,Telecommunications,2508095.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,81178,False,False
LifeMedz,2020-01-01,https://lifemedz.com,"Davie, Florida, United States","Commerce and Shopping, Health Care","E-Commerce, Health Care, Medical Device, Wholesale",1804307.0,"LifeMedz is a healthcare equipment supplier. Their products include sanitizers, masks, PPE kits, thermometers, face shields, and gloves. They accept online payments with cards. The customer queries Pare addressed through phone, online form, and email.",11-50,,,,,,,,11-50,Private,,,0.0,1.0,,6,2020,69068,False,False
Twetch,2019-01-01,https://twetch.app/,"Frankfort, Indiana, United States","Apps, Internet Services, Mobile, Privacy and Security, Software","Apps, Internet, Mobile Apps, Privacy, Software",463425.0,,1-10,,,,,,,,1-10,Private,,,0.0,0.0,,6,2019,36505,False,False
Bruin Medical Review,2020-01-01,https://bruinmedicalreview.com,"Los Angeles, California, United States","Content and Publishing, Health Care, Media and Entertainment","Medical, News, Publishing",823076.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,47885,False,False
Well-Being Community Center,2019-01-01,https://www.wellbeingcommunitycenter.com,"Tampa, Florida, United States",Health Care,"Health Care, Medical, Primary and Urgent Care, Wellness",1507758.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,62510,False,False
Ssemble,2023-02-13,http://ssemble.com,"San Francisco, California, United States","Content and Publishing, Media and Entertainment, Software, Video","SaaS, Video Editing",224660.0,"Ssemble is a collaborative online video editor. Ssemble provides collaboration features like project sharing, commenting, and co-editing. Also, Ssemble has a plugin store where you can find many AI tools like ChatGPT Script writer, Background Noise Remover, Text to speech tool, Automatic Subtitle Creator, and so on.",11-50,5.0,Seed,2020-11-12,,Secondary Market,,,11-50,Private,,,,,,2,2023,24010,False,False
eFind,2020-06-01,https://www.efind.com,"Roseville, California, United States","Advertising, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software, Video","Ad Network, Blogging Platforms, Email, Enterprise Software, Information Technology, Search Engine, Video Streaming",1052290.0,"eFind is a search engine that specializes in Internet related services and products. Our products are built, created and designed for everyone. The eFind team is made up of ambitious, energetic and creative people that make a difference. eFind operates in the USA, Canada, Australia, UK and many other countries across the globe.",11-50,,,,,,,,11-50,Private,,,0.0,3.0,,6,2020,52768,False,False
Dynamic Wave Consulting,2020-01-01,https://dynamicwaveconsulting.com,"Philadelphia, Pennsylvania, United States","Advertising, Design, Information Technology, Internet Services, Professional Services, Sales and Marketing","Advertising, Business Development, Consulting, Digital Marketing, Graphic Design, Information Technology, SEO, Social Media Management, Web Design",662885.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,43384,False,False
