company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Breakwater Forensics,2019-01-01,https://www.breakwaterforensics.com/,"Chicago, Illinois, United States",Professional Services,"Consulting, Intellectual Property, Legal",709386.0,"Breakwater Forensics is a consulting firm specializing in areas such as construction, insurance, oil and gas, and forensic accounting.",11-50,0.0,M&A,,0.0,,0.0,,11-50,Private,,,,,,5,5,2019,44759,False,False
International Center for Language Resources,2019-08-01,https://centerforlanguageresources.org,"Middletown, Delaware, United States","Education, Software","E-Learning, Education, Language Learning",2486634.0,International Center for Language Resources provides online instruction with scheduled live lectures. Their live lectures will always be available via media channels until the end of the program.,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,4,2019,81512,False,False
Rockwood Property Management,2021-01-01,https://www.rockwoodpm.com,"Liberty Lake, Washington, United States","Other, Real Estate","Commercial, Property Management, Real Estate",1265418.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,57769,False,False
Rowan,2021-01-01,http://www.meet-rowan.com/,"San Francisco, California, United States","Community and Lifestyle, Consumer Goods, Health Care","Consumer Goods, Health Care, Pet",82061.0,"Rowan is a clean beauty brand for dogs that uses human-grade, high-quality ingredients that leave coats shiny and skin healthy.",1-10,1.0,Seed,2021-04-09,749997.0,Seed,749997.0,2.0,1-10,Private,,,0.0,1.0,,0,3,2021,11087,False,False
Taxnexus,2018-04-09,https://www.taxnexus.net,"Berkeley, California, United States","Community and Lifestyle, Financial Services, Food and Beverage, Health Care, Professional Services, Software","Accounting, Cannabis, Compliance, Developer APIs, Financial Services",2100227.0,"Who is Taxnexus? Founded in Berkeley, California, Taxnexus is a financial technology service for the cannabis industry that solves real-world tax compliance problems for recreational and medical cannabis taxpayers and regulators. What Are We Doing? Taxnexus is the first global tax management software solution aimed to help cannabis industry participants (taxpayers) become and remain compliant with all state, county, and local jurisdictional cannabis excise and sales and use taxes. Cannabis POS and ERP software developers can adapt their existing, cloud-based offerings to Taxnexus API for cannabis businesses to calculate state, county and local excise taxes, track and store all tax data, and file monthly cannabis tax returns in an easy, inexpensive and compliant manner. Taxnexus API creates a financial chain of custody from the cannabis taxpayer to the state treasury. What is next? In 2018, Taxnexus will offer API-based tax calculation, transaction management and monthly tax return services. In the near future, Taxnexus will also provide remittance services to cannabis taxpayers.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,5,2018,73302,False,False
ZELITE,2020-01-01,https://www.zeliteapp.com,"Dallas, Texas, United States","Apps, Education, Software","Apps, EdTech, Education",747638.0,"ZELITE is an app focused on educating and preparing the next generation of real estate investors. It helped investors understand the terminology that real estate investors need to be successful but it has evolved into so much more. After continuing to partner with consumers, Zelite began to evolve into a mobile educational platform, offering interactive educational content that helps investors build a great educational foundation as they begin their investing journey.  The company was founded in 2020 and is based in Dallas, Texas.",1-10,1.0,Seed,2021-09-15,0.0,Seed,0.0,2.0,1-10,Private,,,,,,2,4,2020,45827,False,False
Katam Hill,2019-01-01,https://katamhill.com,"Los Angeles, California, United States","Financial Services, Lending and Investments, Professional Services","Business Development, Financial Services, Impact Investing, Venture Capital",759774.0,"Katam Hill offers investment management services that focus on global growth investing. The company also offers superior return potential versus other asset classes and solely focuses on security selection by investing in generational companies with the power of innovation to fuel long-term profitable growth. Katam Hill was founded in 2019 and is based in Los Angeles, California.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,46149,False,False
FineLine HR Consulting,2019-01-01,https://finelinehr.com,"Kansas City, Missouri, United States","Administrative Services, Health Care, Professional Services","Consulting, Employee Benefits, Human Resources, Recruiting",1539339.0,"FineLine HR Consulting offers consulting services including hr audits, compensation studies, policy and job description assistance, individual coaching. They offer services including employee relations counseling on day-to-day issues, compensation and rewards, employee engagement, hr metrics, job analysis and job descriptions, performance management, hr policy and handbook development and communications, hr audits and efficacy assessments, interim support, staffing, recruiting, selection, and onboarding.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,63420,False,False
RFOX Games,2019-01-01,http://www.rfoxgames.com,"Las Vegas, Nevada, United States","Gaming, Internet Services","Internet, Online Games, Video Games",539257.0,"RFOX Games is a vision of creating an ecosystem of interoperable tournament-based games that utilize emerging technologies. Beginning with the KOGs dynasty   a bonafide collector’s paradise  RFOX Games continues to throw fuel on the growing fire we call blockchain gaming. KOGs are the first step on a long road, and exciting, user-friendly products and services are always right around the corner.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,39362,False,False
Mailverse,2021-11-01,https://mailverse.io,"San Francisco, California, United States","Hardware, Media and Entertainment, Sales and Marketing, Software","Augmented Reality, Marketing Automation, Metaverse, Virtual Reality",464032.0,Email for the new era focused on the metaverse,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,36536,False,False
HonestCulture,2021-01-01,https://www.honestculture.io/,"Las Vegas, Nevada, United States","Administrative Services, Science and Engineering, Software","Enterprise Software, Human Resources, SaaS, Software, Software Engineering",776644.0,The employee engagement platform for inclusive workplaces We help companies use trustworthy data to drive change through personalized learning and actionable recommendations.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,46614,False,False
Start Inboxing,2020-01-01,https://www.startinboxing.com,"Orlando, Florida, United States","Information Technology, Internet Services, Messaging and Telecommunications, Other","Domain Registrar, Email, Professional Services",2582199.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,83147,False,False
Peercrate,2022-03-27,https://peercrate.com,"Tampa, Florida, United States","Apps, Commerce and Shopping, Mobile, Software","Mobile Apps, Social Shopping",385075.0,Sharing good through peer-to-peer interaction.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,1,2022,33182,False,False
Jamila Therapeutics,2020-01-01,https://www.jamilatherapeutics.com,"Chadds Ford, Pennsylvania, United States","Health Care, Manufacturing","Manufacturing, Medical, Pharmaceutical",2256742.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,77318,False,False
Actifai,2019-01-01,https://www.actif.ai,"Washington, District of Columbia, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Enterprise Software, Machine Learning, SaaS, Sales Automation, Software, Telecommunications",226989.0,"Actifai is the only AI-powered customer engagement platform that allows cable, media, and telecom providers to match individual customers with a single optimized offer. Maximizing customer satisfaction and lifetime value begins with presenting subscribers the offer that’s right for them, based on their circumstances, intended use, and alternatives. Our unique approach, using proprietary data, machine learning, and artificial intelligence to identify a single recommended offer for individual customers, has increased providers’ ARPU by an average of 12% since the day we launched. ---------- Our platform: We’ve tailored our platform to focus on functionality that augments daily sales and support engagements and prioritized keeping that functionality natural and intuitive. Under Actifai’s hood are four technology building blocks shaped for real-life users, improving the customer and agent selling experience on day one. Data Discovery - Unparalleled access to proprietary data, combined with technology that gathers external information key to customer decision-making, all in real-time Machine Learning - Expertly designed machine learning models that analyze each unique customer situation against over a million previous customer offers and buying outcomes AI Decisions - Powerful AI identifies the single offer recommendation best suited to an individual customer and optimized for conversion, ARPU, and CLTV Dynamic Rationale - Descriptive selling points, contextually tailored to an individual, provide the rationale that motivates customers to choose the offer that’s been recommended to them ---------- Impact: Across tens of thousands of daily customer engagements, our platform's technology has helped providers gain an edge in acquisition, increase average basket size, retain customers profitably, improve online conversion, and win in new markets. We measure ourselves by our customers’ success – that’s why we’re proud of the results they’ve achieved.     - 22x Average ROI   - 30% New-sale Conversion Improvement    - Up to 14% ARPU Lift   - 17% Year-one Customer Retention Improvement   - 2x Add-On Product Upsells ---------- Our Story: Actifai’s first deployment was in partnership with a leading regional provider — we continue to view our customers as partners, even as our commitments have grown. We’re proud of the relationships we’ve built with providers across North America and the trust they’ve placed in us to solve many of their toughest challenges with AI.  *100% of customers who’ve piloted actifai have rolled out our technology* Customers (Q1/2-2023):   - Cogeco Communications   - Altafiber   - Hargray   - breezeline   - Hawaiian Telcom   - WOW! ---------- Products: Actifai’s platform addresses business needs across the customer lifetime with a suite of products for acquiring, retaining, and expanding customer relationships. All are powered by the same dynamic technology and available in our single, unified platform. Actifai Engage Actifai Digital Actifai Upsell Actifai Retention Actifai B2B",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,24192,False,False
Grapewise,2022-01-01,https://grapewise.io,"New York, New York, United States","Financial Services, Lending and Investments, Professional Services","Accounting, Angel Investment, Financial Services",1088181.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,53612,False,False
NextGen Management,2019-01-01,http://www.nextgenmanagement.com,"Davie, Florida, United States",Real Estate,Real Estate,1860117.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,3.0,9.0,,6,5,2019,69544,False,False
SSBC-USA,2019-01-01,https://ssbc-usa.com,"Elma, New York, United States","Manufacturing, Science and Engineering, Transportation","Automotive, Industrial Engineering, Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Mechanical Engineering",1959917.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,70932,False,False
