company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Annuity Association,2019-01-01,https://annuityassociation.com,"Jupiter, Florida, United States","Community and Lifestyle, Financial Services, Lending and Investments, Other","Finance, Financial Services, Impact Investing, Retirement",3120228.0,"Annuity Association understands how important it is to build a solid retirement plan for every individual. A trust allows you to accumulate assets, create an income stream or leave a legacy, and plan long-term care. They can provide financial assistance to retirees now and in the future. Individuals and retirees can obtain financial advice.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,90312,False,False
Applift,2022-03-01,http://www.applift.com,"Mineola, New York, United States","Advertising, Apps, Mobile, Sales and Marketing, Software","Advertising, Mobile, Mobile Advertising, Mobile Apps",564172.0,Applift is a media buying marketplace build for the open internet that you can call yours. For Agencies: - Target users based on contextual and geotargeting data? - Use cross device targeting to keep a brand on top of mind for its core market? - Offer your clients more control over their digital ads and targeting? For Publishers: - Build your own DMP with $0 upfront costs and no contract - Define your own segments and price them the way you want - Integrate with all leading supply partners,51-100,1.0,M&A,2013-06-02,20000000.0,Series A,20000000.0,4.0,51-100,Private,,,,,,0,2,2022,40212,False,False
Taqalytics,2022-01-01,https://taqalytics.com,"Sayreville, New Jersey, United States","Information Technology, Professional Services, Software","Consulting, Information Technology, Software",2032383.0,"Taqalytics is a digital experience organization. They provide adobe experience manager, adobe analytics, adobe target, and adobe commerce services. They address inquiries through phone calls and emails.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,72860,False,False
Nicole Taylor Consulting,2018-07-10,http://www.nicoletaylor360.com/,"California, Maryland, United States","Events, Media and Entertainment",Events,2326663.0,"Nicole Taylor is a Serial Entrepreneur, National Speaker, Business Coach and Director of Nicole Taylor Consulting, which produces major events all over the US in every major city. Our Events are all about helping Entrepreneurs, Business Owners & Investors Create Even More Success! Nicole Taylor Consulting. Hosts Business, Real Estate and Wealth Events. Nicole has Owned & Ran Many Multi Million Dollar Companies across many industries! ",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,79383,False,False
Veritas Solutions,2019-01-01,https://veritassolutionsinc.com/,"Alexandria, Virginia, United States","Media and Entertainment, Professional Services","Advice, Business Development, Consulting",1531033.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,63613,False,False
Wayfinder Studios,2020-01-01,https://studiowayfinder.com/,"Moscow, Idaho, United States","Gaming, Information Technology, Mobile, Software, Sports","Console Games, eSports, Information Technology, MMO Games, Mobile, Online Games, PC Games, Software, Video Games",375994.0,"Product Solicitations to our contact email will be reported to SpamAssassin.  Please do not contact us for anything other than investment interest. We are currently looking for investors. Please view our current overview at https://studiowayfinder.com/StudioWayfinderOverview.pdf Wayfinder Studios, Inc is a new Game Development Studio looking to redefine the MOBA genre.  We are developing from the ground up a new online MOBA that will be deployed PC first, Mobile and Console second.",11-50,1.0,Seed,2020-07-01,0.0,Pre-Seed,0.0,5.0,11-50,Private,,,,,,2,4,2020,32751,False,False
Akkompany,2021-01-01,https://akkompany.com/,"San Francisco, California, United States","Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Other, Sales and Marketing","Analytics, Internet, Professional Services, Publishing, Sales",947467.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,51037,False,False
hoomi,2021-11-09,https://hoomi.live,"San Francisco, California, United States","Content and Publishing, Education, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software, Video","Broadcasting, Content Creators, Education, Media and Entertainment, Social Media, Social Network, Video, Video Conferencing, Video on Demand, Video Streaming",501444.0,"Pitch: http://pitch.hoomi.live/ Hoomi is a streaming platform that allows streamers, vloggers, influencers and content studios to share their creations online. The platform allows users to share both paid and free content. Hoomi can also easily integrate with the most popular services like YouTube and Twitch. The project includes: - A convenient platform for communication of the streamer community (gamers, artists, vloggers, teachers, celebrities, etc) - Simplified donation mechanism and way of earning ('stream to earn'/'watch to earn'); - The ability to carry out paid broadcasts and make a paid video playlist; - The possibility of a paid connection to the stream in order to ask a question or comment; - Group broadcasts in real time; - The ability to view the stream in realtime; - The function of retranslating streams to other popular sites, like Twitch, YouTube and etc; - Voting system (left/right); - NFT creation and minting",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,37954,False,False
arm creative communicators,2019-01-01,https://www.armcommunicators.com,"Fayetteville, Georgia, United States","Advertising, Design, Professional Services, Sales and Marketing","Advertising, Consulting, Graphic Design, UX Design, Video Advertising",2023769.0,"arm creative communicators are dedicated to delivering memorable experiences that save customers time, money, and embarrassing brand errors. Branded environments, video storytelling, visualization technologies, graphic and UX design, print production, motion graphics, and all other non-traditional communication strategies that work are all part of their effective solutions. They believe that brand experiences are the difference between turning customers into fans and turning them away.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,73014,False,False
Cedar Services Group,2021-01-01,https://cedarsolutionsgroup.com/,"Denver, Colorado, United States","Government and Military, Professional Services","Business Development, Government, Management Consulting",714782.0,"Cedar Services Group is a family of companies that work with local, state, and federal governments to help provide these services to the communities. It invests in talent, technology, and targeted M&A to deliver effective government solutions.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,44932,False,False
ONEsource,2021-02-01,https://onesource.technology,"Henderson, Nevada, United States","Software, Travel and Tourism","Hospitality, Software, Travel",851700.0,"ONEsource is REINVENTING HOSPITALITY by providing hotels, resorts, and casinos ONE cloud-based platform to run their entire property on. Say goodbye to multiple systems, applications, and over complicated upgrades. With ONEsource, have access to real-time data and inventory!",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,48657,False,False
KimberLite Token,2021-01-01,https://kimbertoken.com/,"New York, New York, United States","Financial Services, Lending and Investments","Banking, Financial Services, Impact Investing",343731.0,,11-50,0.0,,,0.0,,0.0,3.0,11-50,Private,,,,,,6,3,2021,31153,False,False
XOTO,2021-01-01,https://www.XOTOinc.com/,"Los Angeles, California, United States","Commerce and Shopping, Hardware, Manufacturing, Software, Transportation","Electric Vehicle, Manufacturing, Retail Technology, Transportation",276238.0,"The majority of the world gets around on 2 wheeled, rear wheel drive vehicles, bikes, scooters and motorcycles. At XOTO we have patented a technology that makes these vehicles safer and more stable while maintaining the benefits of an electric motorcycle. The most common accidents on a motorcycle are due to losing traction in a turn from something as small as a puddle, sand, gravel or too much throttle. Our leaning mechanism maintains stability even in low traction so riders stay safe.",1-10,1.0,Seed,2023-05-30,0.0,Pre-Seed,0.0,,1-10,Private,,,,,,2,3,2021,27385,False,False
Quantum Signal AI,2019-01-01,https://quantumsignalai.com,"Saline, Michigan, United States","Hardware, Software, Transportation","Automotive, Hardware, Software",291115.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,0.0,1.0,,6,5,2019,28236,False,False
Better Image Soulutions,2019-01-01,https://betterimagesoulutions.com/,"Cranford, New Jersey, United States","Financial Services, Other, Professional Services","Consulting, Financial Services, Professional Services",3026862.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,88770,False,False
Sagacore,2019-01-01,https://www.sagacore.com,"San Francisco, California, United States","Commerce and Shopping, Community and Lifestyle, Financial Services, Gaming, Information Technology, Internet Services, Media and Entertainment, Privacy and Security, Software","Asset Management, Communities, E-Commerce, Gaming, Identity Management, Lifestyle, Marketplace, Social Media, Software",1905700.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,70249,False,False
Falconlite,2022-09-11,https://www.falconlite.com,"Wilmington, Delaware, United States",Financial Services,"Finance, Financial Services, FinTech",637761.0,"Falconlite’s mission is to make money transfers faster, cheaper, and more transparent for individuals and businesses across the world. The company aims to create a world of financial services without borders and to empower people to send, spend, and receive money without hidden fees or unfair exchange rates.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,1,2022,42639,False,False
MD MatchUp,2019-01-01,https://www.mdmatchup.com,"Overland Park, Kansas, United States","Apps, Health Care, Software","Apps, Health Care, Software",1225834.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,57109,False,False
Cut and Flow,2020-01-01,https://www.cutandflowstudio.com,"Bothell, Washington, United States","Education, Health Care, Sports","Fitness, Training, Wellness",2904422.0,"Cut and Flow is a physical fitness center. They provide strength training, yoga, group fitness, resistance training, yoga classes, strength, group training, group fitness, and community fitness.The company's contact modes are mail, phone, and physical address.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,0.0,1.0,,6,4,2020,87594,False,False
Riveter Capital,2020-01-01,https://www.rivetercapital.com/,"Miami, Florida, United States",Financial Services,Financial Services,491898.0,Riveter Capital is a woman and minority-owned private investment firm with a passion for supporting other women and minorities. We focus exclusively on this underserved demographic and look for quality founder- and family-owned businesses to partner with.,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,1.0,,6,4,2020,37617,False,False
0xPass,2022-01-01,https://0xpass.io/,"San Francisco, California, United States","Data and Analytics, Information Technology, Privacy and Security, Software","Data Integration, Identity Management, Software",35295.0,"0xPass develops a wallet connector with inbuilt support for authentication, identity management, and account abstraction. It provides a secure and customizable onboarding flow for DApp and simplifies wallet-based authentication and authorization.",11-50,1.0,Seed,2023-09-11,1800000.0,Pre-Seed,1800000.0,,11-50,Private,,,,,,0,2,2022,4183,False,False
Gravity Gaming,2019-01-01,https://www.powerboard.gg,"San Francisco, California, United States","Community and Lifestyle, Gaming, Hardware","Gaming, Hardware, Social",2550735.0,"Gravity Gaming is an integrated hardware and software ecosystem focused on enhancing the next generation of gaming, which is increasingly mobile and social. The Gravity Grip is a Bluetooth enabled device that connects your smartphone to a Playstation4 or Xbox controller, allowing smartphone gaming without the limitations of touch screen gameplay. Gravity Gaming Network is an analytics-powered social network that aggregates gamers' profiles and performance metrics across all games & devices. The network enables more seamless engagement and competition among gamers’ social circles and facilitates easier identification of gaming talent.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,82062,False,False
